transaction_id,customer_id,amount,customer_age,category,transaction_date
1132,6450,121.65850259256044,43,groceries,2025-01-19
1133,1600,151.70960181772696,28,clothing,2025-01-12
1134,5515,307.23143997043945,56,entertainment,2025-01-03
1135,7346,172.78403958530896,22,entertainment,2025-01-03
1136,8286,111.86711300125626,24,dining,2025-01-11
1137,1322,150.48261931802097,73,clothing,2025-01-22
1138,6263,238.93183762705797,60,clothing,2025-01-12
1139,8460,226.1567404431557,35,entertainment,2025-01-19
1140,8219,221.18229624450922,74,other,2025-01-01
1141,9280,247.51069415004628,74,entertainment,2025-01-14
1142,6919,254.37454867061496,73,health,2025-01-08
1143,4137,122.53057206652153,73,dining,2025-01-10
1144,7163,168.58088168632375,71,health,2025-01-15
1145,3079,278.1976768280958,24,dining,2025-01-09
1146,7628,251.46972999987224,50,clothing,2025-01-21
1147,3063,116.02760877227232,49,other,2025-01-25
1148,6203,209.4126964491238,63,travel,2025-01-02
1149,4878,236.42757834195237,18,travel,2025-01-27
1150,4237,114.94691759636397,34,travel,2025-01-05
1151,8776,13.517352383165132,74,electronics,2025-01-22
1152,4565,142.1867032090251,49,dining,2025-01-15
1153,6724,303.06622916991216,41,entertainment,2025-01-21
1154,1200,109.41320458828244,43,travel,2025-01-19
1155,7369,236.5030603610275,47,other,2025-01-21
1156,1334,120.87293456538518,55,travel,2025-01-24
1157,6084,178.60518320996133,24,dining,2025-01-06
1158,5182,386.4546903404423,69,health,2025-01-27
1159,8231,264.2066289563287,73,groceries,2025-01-23
1160,8216,366.3878154087946,60,groceries,2025-01-19
1161,5651,14.192020597634922,50,dining,2025-01-22
1162,7364,220.54204343867835,55,dining,2025-01-23
1163,1946,286.3634016788415,27,other,2025-01-03
1164,4463,250.66408626392598,28,clothing,2025-01-07
1165,6236,226.3598483744262,57,health,2025-01-27
1166,5315,150.1612013750515,49,clothing,2025-01-20
1167,3813,331.78552368274677,35,health,2025-01-21
1168,8542,178.83045430395637,21,travel,2025-01-08
1169,2400,355.33318472992835,72,clothing,2025-01-22
1170,8088,229.08970642441886,55,entertainment,2025-01-23
1171,2998,317.0220081314108,46,travel,2025-01-18
1172,6491,132.69614731364024,32,groceries,2025-01-20
1173,5911,228.96527308872436,73,groceries,2025-01-24
1174,8640,,55,groceries,2025-01-22
1175,4804,151.94572705345865,22,other,2025-01-11
1176,9811,130.68602802940723,52,other,2025-01-02
1177,1917,173.02755666919805,31,groceries,2025-01-03
1178,6606,176.54789339405818,62,electronics,2025-01-14
1179,2460,365.00777093465445,43,clothing,2025-01-19
1180,9727,43.96830815370089,42,other,2025-01-06
1181,7714,167.74121367074164,30,other,2025-01-03
1182,1702,347.065826066217,32,electronics,2025-01-10
1183,8363,206.32754121841495,43,other,2025-01-04
1184,7981,333.45773295920947,68,entertainment,2025-01-22
1185,3199,219.61213323091462,56,other,2025-01-26
1186,1864,183.62812062121012,52,groceries,2025-01-10
1187,1888,363.7208855511074,68,groceries,2025-01-24
1188,2995,270.85381662314944,55,electronics,2025-01-16
1189,1951,214.75830882102613,57,travel,2025-01-12
1190,4052,124.23993408720649,23,health,2025-01-02
1191,6441,200.5612852349385,19,groceries,2025-01-09
1192,2050,160.7524512348905,56,entertainment,2025-01-20
1193,6043,134.58605508593132,35,other,2025-01-01
1194,7442,306.5825576902131,24,travel,2025-01-23
1195,2505,131.16942421000823,57,other,2025-01-18
1196,4144,115.31684867793979,69,dining,2025-01-10
1197,8929,312.8930842022762,63,other,2025-01-03
1198,2517,215.6371705764888,62,health,2025-01-19
1199,1035,60.51616818239526,45,dining,2025-01-18
1200,2932,255.74033972239172,47,clothing,2025-01-17
1201,5730,143.33488751900765,36,other,2025-01-02
1202,1222,212.7064421465476,47,electronics,2025-01-16
1203,7447,259.5774954175491,54,electronics,2025-01-04
1204,9643,369.81967970271046,71,groceries,2025-01-23
1205,4944,271.49780692574103,52,groceries,2025-01-23
1206,9559,126.47677940734,42,electronics,2025-01-01
1207,3793,326.10257483467245,54,health,2025-01-04
1208,3289,171.96628910987923,38,electronics,2025-01-17
1209,8099,135.93522912644187,43,groceries,2025-01-05
1210,7292,265.0875902615912,42,travel,2025-01-20
1211,1572,251.84604067475186,58,clothing,2025-01-06
1212,1417,108.02753869968174,32,electronics,2025-01-27
1213,1207,284.06707637484294,68,clothing,2025-01-08
1214,4145,,62,groceries,2025-01-12
1215,5872,369.0952710266559,53,other,2025-01-21
1216,7085,104.79383504635896,25,clothing,2025-01-07
1217,1533,171.89919477652018,43,dining,2025-01-27
1218,3048,313.2179971895931,68,dining,2025-01-24
1219,8942,233.0136512307716,31,health,2025-01-21
1220,4052,197.11108023501862,44,entertainment,2025-01-04
1221,1095,257.2192828008678,62,dining,2025-01-06
1222,2180,8.813195185102302,55,entertainment,2025-01-15
1223,8518,240.80184820440044,26,electronics,2025-01-02
1224,2361,183.8104337960706,28,groceries,2025-01-16
1225,7427,78.53098467857166,45,groceries,2025-01-12
1226,1055,267.2103794781934,65,other,2025-01-17
1227,6570,189.9974051335705,72,travel,2025-01-06
1228,4047,318.8157426688583,68,other,2025-01-13
1229,5320,259.8276116639378,57,other,2025-01-27
1230,4831,224.38894517993032,37,health,2025-01-11
1231,9797,222.985227490178,21,other,2025-01-03
1232,4802,303.4431317704295,46,groceries,2025-01-03
1233,9831,82.0073520450492,52,entertainment,2025-01-20
1234,3563,342.52113052508963,46,health,2025-01-15
1235,7287,274.6281521190658,28,entertainment,2025-01-01
1236,5785,356.9249043390077,44,health,2025-01-07
1237,5959,192.89372011617866,21,health,2025-01-04
1238,1228,189.05732382052466,71,other,2025-01-04
1239,2596,143.7037216026127,61,dining,2025-01-27
1240,4651,284.95141632485434,65,other,2025-01-04
1241,4256,157.55875375388845,71,travel,2025-01-03
1242,6515,279.2156133202436,73,clothing,2025-01-11
1243,1120,247.89922700997352,41,clothing,2025-01-26
1244,7875,197.42607934938516,65,other,2025-01-09
1245,1845,215.05000151991797,73,groceries,2025-01-09
1246,9933,287.47766076963,42,dining,2025-01-08
1247,2964,207.2007573968517,46,entertainment,2025-01-10
1248,4953,270.680846089611,35,dining,2025-01-09
1249,4591,51.276068673292286,50,dining,2025-01-27
1250,9460,135.42923675572047,57,travel,2025-01-14
1251,9266,174.27664355620047,68,other,2025-01-01
1252,9246,300.40948151495337,58,other,2025-01-16
1253,8069,175.25058045162723,63,dining,2025-01-06
1254,2252,268.4197761998344,34,electronics,2025-01-14
1255,3458,177.77854928854347,55,dining,2025-01-13
1256,5507,135.58147872735847,44,health,2025-01-12
1257,6074,197.61652941897148,30,dining,2025-01-17
1258,3018,201.06120268096387,27,entertainment,2025-01-08
1259,7917,275.6413146836904,62,health,2025-01-01
1260,8136,283.2296970274634,67,travel,2025-01-10
1261,7532,293.02788040820286,23,health,2025-01-09
1262,7615,332.2584208838861,42,other,2025-01-18
1263,8621,231.2899671890827,29,other,2025-01-25
1264,9760,108.24579015449352,64,entertainment,2025-01-12
1265,4974,129.82519583380775,72,entertainment,2025-01-15
1266,1533,195.31325805437422,70,health,2025-01-22
1267,9487,321.17925424610956,66,groceries,2025-01-23
1268,4896,144.83686881613644,19,other,2025-01-15
1269,5509,129.1431890690082,50,health,2025-01-02
1270,4280,252.31295877182401,55,groceries,2025-01-24
1271,7744,176.01423594424054,19,clothing,2025-01-03
1272,6900,304.2433371980968,30,electronics,2025-01-13
1273,2295,182.96390395902176,30,dining,2025-01-06
1274,5776,204.70525553883633,46,electronics,2025-01-03
1275,7141,215.21902775679013,51,travel,2025-01-14
1276,6131,206.14407682917653,43,health,2025-01-21
1277,5651,162.55927720821148,36,entertainment,2025-01-14
1278,2278,143.54394419556928,65,other,2025-01-09
1279,3941,262.0041052238237,62,travel,2025-01-21
1280,9469,196.92546896581584,38,travel,2025-01-20
1281,7496,212.90226206053563,42,electronics,2025-01-13
1282,3924,109.20916067295296,58,groceries,2025-01-02
1283,4451,216.11194779668787,73,travel,2025-01-24
1284,4538,253.4813396052573,73,other,2025-01-13
1285,3099,274.0721588651802,26,health,2025-01-15
1286,3057,372.0806851216013,58,other,2025-01-01
1287,2683,187.8198834996739,43,groceries,2025-01-07
1288,3729,216.4783775690417,50,entertainment,2025-01-21
1289,2826,129.37515261325268,55,dining,2025-01-06
1290,4408,97.40696120081539,74,dining,2025-01-06
1291,5337,292.13599514758045,37,groceries,2025-01-16
1292,3345,109.31664528992442,26,travel,2025-01-24
1293,9153,240.12127373238224,69,travel,2025-01-27
1294,5081,282.4736434140709,31,health,2025-01-06
1295,6467,361.56165004480994,49,dining,2025-01-19
1296,8496,290.3473327573667,37,other,2025-01-26
1297,2995,306.29866705691626,28,clothing,2025-01-18
1298,8592,279.05084746507856,26,groceries,2025-01-14
1299,9751,309.84991970668074,47,other,2025-01-10
1300,6510,167.4427190332907,25,other,2025-01-05
1301,6842,398.4644662978302,40,other,2025-01-24
1302,5973,175.91347574901613,32,clothing,2025-01-02
1303,4105,172.1489311631845,21,clothing,2025-01-24
1304,6419,330.89588882954774,31,other,2025-01-07
1305,4661,411.0078634587501,41,other,2025-01-06
1306,5537,292.8766602676808,26,entertainment,2025-01-11
1307,2284,291.8164455883055,30,groceries,2025-01-07
1308,1638,174.55838546811168,22,entertainment,2025-01-04
1309,4902,199.93108262876513,46,dining,2025-01-15
1310,1917,142.38033051230315,56,travel,2025-01-15
1311,8486,160.42704288877502,62,groceries,2025-01-24
1312,5307,363.1816418077014,59,dining,2025-01-22
1313,9995,111.41606206051671,65,clothing,2025-01-10
1314,1664,294.33504156966006,50,electronics,2025-01-02
1315,1688,317.5132643372794,74,dining,2025-01-09
1316,2167,207.9748646821479,68,electronics,2025-01-22
1317,4036,239.24718515733045,37,travel,2025-01-24
1318,6631,65.29399060402045,43,travel,2025-01-13
1319,4264,237.46623438982468,22,entertainment,2025-01-03
1320,9509,148.73086436776592,24,travel,2025-01-10
1321,9921,40.64499457496467,71,electronics,2025-01-22
1322,1312,257.3790841806117,34,groceries,2025-01-11
1323,6815,,33,other,2025-01-02
1324,6420,209.05258828136812,25,health,2025-01-07
1325,8732,215.32557447346034,44,entertainment,2025-01-19
1326,5071,273.70259624457407,26,travel,2025-01-01
1327,1808,201.72234800859448,39,clothing,2025-01-21
1328,1355,193.5611921637522,61,entertainment,2025-01-05
1329,2476,182.62021409143006,69,clothing,2025-01-02
1330,8022,202.65107567029372,25,travel,2025-01-08
1331,1822,293.9795070151738,28,travel,2025-01-07
1332,7341,289.0801155159326,37,health,2025-01-17
1333,2118,,20,electronics,2025-01-06
1334,9408,216.55779547043443,26,travel,2025-01-06
1335,2043,200.7101532507123,44,travel,2025-01-17
1336,6974,127.4479394511895,57,travel,2025-01-04
1337,1143,391.25824879332066,70,health,2025-01-25
1338,7438,159.70037962462516,28,other,2025-01-11
1339,1607,269.2210214676988,46,travel,2025-01-24
1340,4240,226.6722063121787,62,dining,2025-01-19
1341,8696,301.3367418069612,45,entertainment,2025-01-06
1342,6211,30.43912187194229,48,electronics,2025-01-12
1343,4061,278.9240766989626,28,travel,2025-01-21
1344,6583,265.0941310913055,65,clothing,2025-01-07
1345,6577,9.245125412474295,58,entertainment,2025-01-05
1346,2048,242.48992312417792,66,electronics,2025-01-12
1347,5245,271.61031279622574,48,dining,2025-01-20
1348,2792,124.37970257158366,19,dining,2025-01-01
1349,5309,178.63201353118197,60,health,2025-01-04
1350,3124,201.9172128319387,45,clothing,2025-01-01
1351,3299,155.13851440788494,28,other,2025-01-22
1352,6488,191.97369972779114,64,groceries,2025-01-03
1353,5213,364.83734851431194,53,travel,2025-01-16
1354,5885,268.6552323969461,54,clothing,2025-01-08
1355,2093,240.93294932932622,48,travel,2025-01-18
1356,3904,290.5233003116531,66,other,2025-01-07
1357,4019,155.37580063459075,62,health,2025-01-04
1358,8107,103.71172568054297,64,entertainment,2025-01-09
1359,4322,190.93967496539614,31,electronics,2025-01-18
1360,7225,235.23337980318158,22,groceries,2025-01-08
1361,8735,241.16502306967593,34,electronics,2025-01-21
1362,2253,183.17617835745804,46,electronics,2025-01-17
1363,1754,75.47375819338231,36,clothing,2025-01-23
1364,8107,252.26217169602853,20,electronics,2025-01-26
1365,3794,148.2917055516604,53,other,2025-01-22
1366,3785,160.31855705124252,68,groceries,2025-01-20
1367,9987,,18,clothing,2025-01-04
1368,5194,218.2627938695366,41,electronics,2025-01-27
1369,6549,349.4207349656829,45,health,2025-01-08
1370,2635,208.84080296218227,41,travel,2025-01-20
1371,3303,212.58222927546458,53,health,2025-01-12
1372,4629,198.50102097648087,30,clothing,2025-01-03
1373,1189,222.2370108484893,61,groceries,2025-01-02
1374,3066,192.81050832456665,73,clothing,2025-01-17
1375,9890,213.21296844513884,52,dining,2025-01-22
1376,7599,189.36969966881998,35,travel,2025-01-24
1377,6269,256.43690275211424,51,dining,2025-01-21
1378,6293,282.51195934775086,74,groceries,2025-01-19
1379,4019,185.140477870406,23,entertainment,2025-01-01
1380,8932,189.3562352022068,23,other,2025-01-20
1381,5194,263.5714336279174,57,groceries,2025-01-07
1382,2422,353.6466603535472,28,electronics,2025-01-14
1383,1522,162.7069724666766,49,electronics,2025-01-06
1384,6171,207.90479759388026,18,travel,2025-01-27
1385,2080,247.06923967340927,68,dining,2025-01-07
1386,5248,422.26439138834655,23,health,2025-01-20
1387,8569,145.7634617173499,48,clothing,2025-01-19
1388,5284,386.103459997241,43,dining,2025-01-24
1389,6404,302.39289410500294,63,travel,2025-01-03
1390,7798,245.52464614417988,18,health,2025-01-08
1391,4718,77.6073767318073,52,other,2025-01-21
1392,4731,159.715931058483,26,groceries,2025-01-02
1393,1703,203.1145721369424,54,other,2025-01-01
1394,7256,299.76194918896095,34,health,2025-01-19
1395,1137,196.8165084060606,26,electronics,2025-01-06
1396,3508,270.6626789586928,69,health,2025-01-22
1397,3456,237.8799011886734,63,clothing,2025-01-12
1398,2143,182.00041380916272,71,clothing,2025-01-06
1399,7816,254.03871623506365,71,electronics,2025-01-20
1400,8134,264.6634343834978,41,health,2025-01-21
1401,2144,153.98708582805054,64,electronics,2025-01-17
1402,5732,230.33601004404682,37,dining,2025-01-18
1403,3146,377.41718967227484,45,clothing,2025-01-26
1404,3229,302.7063410963764,40,clothing,2025-01-08
1405,2405,374.5297676122353,58,electronics,2025-01-25
1406,5065,228.51098204906233,21,clothing,2025-01-01
1407,9670,180.20050050596765,46,health,2025-01-09
1408,6693,153.67271509073345,21,health,2025-01-23
1409,1055,175.76205931849768,24,clothing,2025-01-22
1410,3222,429.0213359542463,40,clothing,2025-01-21
1411,3717,117.69664801381046,21,entertainment,2025-01-15
1412,2625,116.54582768633955,42,dining,2025-01-01
1413,2501,79.51490862451055,49,groceries,2025-01-14
1414,9914,219.63561794805025,33,entertainment,2025-01-05
1415,6950,218.7402474331642,51,other,2025-01-16
1416,2659,203.8929918937831,52,health,2025-01-01
1417,5655,248.28273968517573,60,travel,2025-01-12
1418,4008,223.3119475766921,26,groceries,2025-01-27
1419,3972,123.83020310376331,28,health,2025-01-03
1420,4584,201.8865457611253,36,entertainment,2025-01-11
1421,9432,328.11056534141875,51,clothing,2025-01-05
1422,8749,160.57704361874607,31,clothing,2025-01-17
1423,5944,283.17581488355506,67,groceries,2025-01-05
1424,3503,195.57857484152123,60,entertainment,2025-01-25
1425,8927,278.7494742658067,69,dining,2025-01-10
1426,2994,232.15530376245698,62,other,2025-01-15
1427,1267,189.02063970808166,21,other,2025-01-07
1428,2140,194.46337728525035,50,other,2025-01-08
1429,5768,239.29909311266596,30,health,2025-01-11
1430,7844,247.00636612341611,48,groceries,2025-01-21
1431,3062,306.8913904268951,21,groceries,2025-01-25
1432,6086,85.97991362855433,33,other,2025-01-21
1433,3558,218.95021439075936,18,clothing,2025-01-26
1434,1848,216.70323822282558,58,other,2025-01-03
1435,6785,225.28266742523397,59,clothing,2025-01-20
1436,5094,138.43624522056814,57,travel,2025-01-14
1437,4345,140.06715373076892,28,clothing,2025-01-21
1438,9895,257.83450648342136,44,clothing,2025-01-09
1439,9666,237.33243947943853,42,dining,2025-01-21
1440,9306,300.0332474721629,28,health,2025-01-17
1441,2806,22.637750942860322,70,electronics,2025-01-04
1442,6060,319.5739541888062,37,dining,2025-01-24
1443,4543,230.74287771216112,54,other,2025-01-26
1444,3116,271.9230932234091,74,other,2025-01-10
1445,5828,318.7192670301397,34,other,2025-01-01
1446,6300,295.87704149788846,46,travel,2025-01-25
1447,8425,199.28799211066394,65,other,2025-01-04
1448,5613,195.23490019655168,67,groceries,2025-01-02
1449,6249,252.81507878947514,18,entertainment,2025-01-07
1450,9728,238.41647817587426,45,dining,2025-01-10
1451,2413,309.94065429749776,50,dining,2025-01-02
1452,1135,20.423739321424193,64,health,2025-01-25
1453,2567,237.37663389840586,68,groceries,2025-01-02
1454,3801,352.0156567973313,31,entertainment,2025-01-15
1455,3598,284.12865241972963,71,entertainment,2025-01-09
1456,4627,240.1400069214419,47,dining,2025-01-01
1457,6947,304.8875019248907,43,other,2025-01-02
1458,7572,,53,health,2025-01-05
1459,7142,224.7429498044419,19,groceries,2025-01-10
1460,7741,268.9774348611322,42,dining,2025-01-03
1461,5717,323.32988405536656,31,clothing,2025-01-23
1462,7607,206.5168678268634,34,clothing,2025-01-25
1463,8871,193.74346916122616,48,groceries,2025-01-01
1464,6119,191.2132638589402,66,health,2025-01-04
1465,8182,226.43619428884773,19,travel,2025-01-11
1466,5964,142.06433484193104,39,dining,2025-01-13
1467,4172,,22,groceries,2025-01-24
1468,3611,280.06267876935556,25,electronics,2025-01-18
1469,8650,321.6531427832691,58,clothing,2025-01-02
1470,8818,346.1071467145941,49,travel,2025-01-08
1471,2745,121.36393108586853,34,clothing,2025-01-07
1472,4841,288.8974692891224,68,travel,2025-01-04
1473,6655,145.32281743191464,37,other,2025-01-25
1474,4217,155.2438447048317,71,travel,2025-01-09
1475,5622,272.91275827826234,62,travel,2025-01-19
1476,8155,206.42356166092006,50,entertainment,2025-01-16
1477,3229,338.1713995417732,47,electronics,2025-01-27
1478,7521,195.29838102952547,18,entertainment,2025-01-20
1479,4736,302.04245001316116,38,clothing,2025-01-03
1480,3866,262.79225322230747,32,other,2025-01-18
1481,1532,336.2333809778524,39,electronics,2025-01-15
1482,1213,239.99722661399636,24,entertainment,2025-01-11
1483,2750,235.3559605656568,51,groceries,2025-01-11
1484,1075,145.86871607048246,48,travel,2025-01-20
1485,5840,183.72802504429748,49,clothing,2025-01-05
1486,8656,199.82570221030355,64,dining,2025-01-21
1487,1279,89.53829102940313,33,clothing,2025-01-07
1488,2359,193.92201795837858,46,entertainment,2025-01-03
1489,8835,154.21735976176777,48,clothing,2025-01-09
1490,6421,216.87370380955863,39,clothing,2025-01-17
1491,7946,197.91799569827526,42,dining,2025-01-09
1492,6315,390.3194716926166,64,travel,2025-01-10
1493,9548,133.33888750237327,28,groceries,2025-01-22
1494,3027,110.72280586255658,36,dining,2025-01-27
1495,8573,95.59626125020829,56,electronics,2025-01-16
1496,5009,204.66297574683722,53,electronics,2025-01-23
1497,1310,276.6593654929407,51,dining,2025-01-08
1498,4770,252.21564721537854,69,electronics,2025-01-27
1499,4706,249.89797161172808,19,groceries,2025-01-19
1500,5523,419.75549318841877,67,entertainment,2025-01-07
1501,2508,346.1254523514431,42,travel,2025-01-06
1502,8712,353.98749670647817,36,groceries,2025-01-10
1503,3771,240.11225666532533,30,dining,2025-01-12
1504,9242,252.09957930044703,33,travel,2025-01-26
1505,9998,346.3543454348368,22,groceries,2025-01-20
1506,1779,183.51028262809186,48,entertainment,2025-01-14
1507,7616,257.37058495510917,35,entertainment,2025-01-19
1508,4861,63.483856630239416,52,electronics,2025-01-14
1509,5662,93.8921333496551,59,groceries,2025-01-27
1510,3650,194.25510222778107,43,other,2025-01-21
1511,4612,297.54892560855313,45,health,2025-01-02
1512,8089,118.20130539188713,22,other,2025-01-26
1513,6294,277.01979375797043,47,clothing,2025-01-13
1514,4112,261.14290561368796,55,entertainment,2025-01-02
1515,7391,146.47191469337412,59,health,2025-01-06
1516,5365,216.66415037716186,24,other,2025-01-17
1517,7453,321.65422590402136,35,clothing,2025-01-09
1518,7358,366.7332560008385,57,dining,2025-01-16
1519,8866,266.4078502030445,34,dining,2025-01-20
1520,6716,290.1740716229123,41,other,2025-01-17
1521,7679,64.04367849378724,58,groceries,2025-01-12
1522,7690,216.7835952066102,36,entertainment,2025-01-20
1523,8243,171.435151105201,40,entertainment,2025-01-05
1524,4877,238.82974848772648,44,dining,2025-01-05
1525,3357,289.3319430343988,46,electronics,2025-01-19
1526,5871,132.44231140694183,68,travel,2025-01-08
1527,5034,294.7818522978393,33,groceries,2025-01-12
1528,3449,138.45490684739045,20,clothing,2025-01-16
1529,3145,59.82866858509223,20,electronics,2025-01-10
1530,7993,293.0827353493821,31,groceries,2025-01-10
1531,6295,345.985314611954,54,other,2025-01-03
1532,8795,328.35824989505255,68,entertainment,2025-01-24
1533,5830,176.0073364849194,73,clothing,2025-01-18
1534,3718,,68,dining,2025-01-18
1535,8646,107.09648588556928,57,groceries,2025-01-17
1536,5479,231.27259193758343,31,dining,2025-01-06
1537,1122,334.8994100846777,46,other,2025-01-17
1538,1941,381.2849818835226,74,entertainment,2025-01-06
1539,5729,114.84354210791311,72,health,2025-01-15
1540,2005,207.23021953640173,28,travel,2025-01-18
1541,8262,232.5290756019976,50,entertainment,2025-01-07
1542,2301,250.66096006377137,56,groceries,2025-01-08
1543,5254,291.41752492265346,41,entertainment,2025-01-15
1544,6668,155.57811134227535,38,dining,2025-01-15
1545,1220,243.6562691816131,59,entertainment,2025-01-15
1546,8075,142.37134094580398,55,groceries,2025-01-16
1547,1740,,36,health,2025-01-23
1548,2162,76.49422750336151,63,other,2025-01-17
1549,1413,49.77528850331254,48,health,2025-01-02
1550,9975,112.23482840370606,69,dining,2025-01-21
1551,4888,178.97543625904234,49,entertainment,2025-01-20
1552,4184,231.49033778675806,19,travel,2025-01-15
1553,3024,260.16793341927064,52,other,2025-01-09
1554,9039,223.2165310765973,51,health,2025-01-07
1555,6435,252.63815665833687,35,groceries,2025-01-27
1556,9995,247.81433722181768,62,other,2025-01-12
1557,9883,62.62263447315917,56,entertainment,2025-01-10
1558,8568,126.53658810488544,57,health,2025-01-10
1559,7988,232.61018034409463,64,entertainment,2025-01-21
1560,4422,155.12865316350292,54,dining,2025-01-21
1561,4051,184.75092502293523,51,health,2025-01-02
1562,1217,216.20750754771743,20,other,2025-01-04
1563,8114,280.52051198266105,23,dining,2025-01-04
1564,5571,303.06123773549314,20,travel,2025-01-26
1565,8862,296.69174559278383,59,clothing,2025-01-03
1566,5391,207.29724165899404,32,travel,2025-01-05
1567,1054,449.06537193697955,56,electronics,2025-01-18
1568,1031,246.08166286099976,73,travel,2025-01-06
1569,8234,214.45102100965937,45,other,2025-01-24
1570,8817,185.70979051250208,48,health,2025-01-07
1571,4183,282.89456168385055,57,clothing,2025-01-25
1572,2315,290.9453386418098,52,health,2025-01-20
1573,1509,229.24545660541605,26,health,2025-01-09
1574,6642,194.12721952705022,53,travel,2025-01-15
1575,8457,178.93175479155025,31,groceries,2025-01-11
1576,3362,295.39531111297225,38,clothing,2025-01-19
1577,2721,388.4751272521594,69,clothing,2025-01-07
1578,4728,170.27986634684774,66,dining,2025-01-04
1579,8078,119.85862261744855,58,health,2025-01-07
1580,5228,152.58265027236655,56,clothing,2025-01-26
1581,5644,288.05151286786827,58,entertainment,2025-01-14
1582,6288,159.21044095537252,61,dining,2025-01-05
1583,5789,,26,groceries,2025-01-13
1584,5675,323.60783477756496,21,health,2025-01-05
1585,1645,145.04196975720862,74,dining,2025-01-02
1586,4279,212.23828488559468,71,entertainment,2025-01-23
1587,6386,215.92124789393418,72,health,2025-01-13
1588,1364,262.3800698157594,35,clothing,2025-01-14
1589,8318,276.81430772285756,58,groceries,2025-01-17
1590,2139,83.96118576386712,22,groceries,2025-01-08
1591,1115,285.796522590918,26,entertainment,2025-01-16
1592,6615,178.2249838935431,72,entertainment,2025-01-23
1593,6796,114.75365551316473,29,clothing,2025-01-08
1594,6453,223.8970142157973,27,travel,2025-01-17
1595,6097,226.63673883587362,54,dining,2025-01-09
1596,7013,300.645339387695,45,other,2025-01-20
1597,4258,158.22307716678148,21,groceries,2025-01-11
1598,1723,315.23904553359614,31,electronics,2025-01-22
1599,7532,259.91785687576555,27,groceries,2025-01-23
1600,3247,179.8951059465976,70,electronics,2025-01-06
1601,1723,239.25504605108284,28,clothing,2025-01-01
1602,3113,270.3844404430305,18,dining,2025-01-05
1603,8932,,36,other,2025-01-20
1604,8330,224.37575838720585,34,electronics,2025-01-16
1605,1964,229.3362757644674,59,health,2025-01-15
1606,7837,310.4590349431508,23,clothing,2025-01-02
1607,5962,256.0011868430708,27,travel,2025-01-07
1608,7764,147.8281575667017,70,clothing,2025-01-08
1609,7458,139.99087954496736,24,health,2025-01-06
1610,9746,255.23998804277952,63,travel,2025-01-12
1611,6451,253.57218801544303,68,other,2025-01-20
1612,9241,192.46671362499404,63,electronics,2025-01-27
1613,7990,259.3860945548288,35,travel,2025-01-11
1614,6796,266.7744251204458,34,other,2025-01-12
1615,4389,138.0130531183833,63,travel,2025-01-25
1616,5579,363.5004466888822,71,clothing,2025-01-11
1617,9241,182.80642189943765,59,dining,2025-01-09
1618,8358,251.45663174970196,29,travel,2025-01-05
1619,5419,101.96811673543704,23,electronics,2025-01-11
1620,5946,106.30729319082369,41,dining,2025-01-22
1621,6568,149.76733268194548,29,entertainment,2025-01-12
1622,7907,100.11445535922857,57,electronics,2025-01-17
1623,3105,149.9196993897692,39,health,2025-01-03
1624,2621,219.8163310109274,27,clothing,2025-01-08
1625,7585,186.33542315292638,19,health,2025-01-02
1626,5616,258.1521199113724,57,groceries,2025-01-06
1627,5944,264.3096101534937,67,groceries,2025-01-09
1628,5351,185.2613435450916,73,other,2025-01-26
1629,7252,139.97662490009517,65,entertainment,2025-01-16
1630,5361,276.0315234142768,30,clothing,2025-01-27
1631,7083,137.067727696025,44,other,2025-01-02
1632,5675,236.64443965981587,68,travel,2025-01-02
1633,1405,231.22807504840105,73,travel,2025-01-16
1634,6525,281.15066967045146,40,clothing,2025-01-06
1635,1738,105.56053682071737,54,other,2025-01-09
1636,6448,299.8514052493544,62,groceries,2025-01-21
1637,1653,291.42426679247706,50,groceries,2025-01-27
1638,9572,241.08663328195104,35,dining,2025-01-10
1639,3192,221.5054499599398,68,health,2025-01-16
1640,2975,284.394593113838,25,entertainment,2025-01-10
1641,1074,35.120683872688716,50,health,2025-01-14
1642,2295,313.1137987429099,48,dining,2025-01-02
1643,1306,193.22866269804268,44,health,2025-01-26
1644,7564,251.67704711516947,40,clothing,2025-01-26
1645,2143,92.26384572430801,63,entertainment,2025-01-16
1646,3191,182.11106035742318,41,other,2025-01-02
1647,9052,240.04033768448124,57,clothing,2025-01-10
1648,3524,79.42722377538576,72,health,2025-01-23
1649,6607,326.5982613553218,47,clothing,2025-01-27
1650,2614,289.8617365667637,35,groceries,2025-01-02
1651,4460,327.83419081726515,24,health,2025-01-07
1652,5297,272.16968190029826,24,entertainment,2025-01-13
1653,8676,252.1508428981222,72,entertainment,2025-01-18
1654,4685,189.10075679819852,59,clothing,2025-01-18
1655,4519,237.01323815967464,66,electronics,2025-01-20
1656,9775,224.8211212999013,49,health,2025-01-15
1657,4263,344.13280325558947,39,other,2025-01-26
1658,7075,138.65077871610382,64,dining,2025-01-14
1659,9481,219.80346678631201,71,travel,2025-01-03
1660,6263,217.883996483132,22,dining,2025-01-27
1661,7559,227.7498052526244,37,health,2025-01-20
1662,6195,167.81812406601574,28,health,2025-01-12
1663,7580,263.384532060578,23,electronics,2025-01-15
1664,3564,259.31048943488884,41,health,2025-01-10
1665,6136,133.6279377471301,34,electronics,2025-01-17
