transaction_id,customer_id,amount,customer_age,category,transaction_date
1386,3115,257.172341238849,67,clothing,2025-01-18
1387,6043,141.10871373556552,61,groceries,2025-01-04
1388,3927,111.261400221082,30,travel,2025-01-16
1389,9016,221.55495827946487,66,dining,2025-01-03
1390,9180,164.0904274341776,57,travel,2025-01-25
1391,3753,178.90774584322608,18,clothing,2025-01-12
1392,5765,143.09764623592332,50,dining,2025-01-07
1393,9854,134.0663454711598,55,other,2025-01-27
1394,7680,141.5206813751355,63,dining,2025-01-02
1395,2940,80.86309148506867,61,other,2025-01-22
1396,6316,145.60362952900513,45,entertainment,2025-01-14
1397,6578,164.80165385213087,35,electronics,2025-01-19
1398,6880,242.5231616921877,28,health,2025-01-08
1399,1225,154.29995325026078,23,entertainment,2025-01-24
1400,3694,33.29114788948475,54,electronics,2025-01-13
1401,8690,145.30072836076891,72,groceries,2025-01-12
1402,3172,286.97520665541526,22,clothing,2025-01-13
1403,3696,193.318311749252,58,groceries,2025-01-09
1404,3902,109.45555280957058,51,travel,2025-01-09
1405,2596,179.55532572152782,27,dining,2025-01-04
1406,2398,112.89932875551298,30,clothing,2025-01-14
1407,4122,82.30962402265712,34,electronics,2025-01-13
1408,8867,132.5815318382964,57,electronics,2025-01-11
1409,1013,154.57632196194305,35,other,2025-01-27
1410,3548,56.39222487833021,65,clothing,2025-01-04
1411,1545,92.54203547306821,39,electronics,2025-01-25
1412,6052,150.51677815911773,24,travel,2025-01-24
1413,3255,129.59134120055228,23,health,2025-01-01
1414,8126,169.74056355730454,40,electronics,2025-01-19
1415,6264,89.26658363457193,41,other,2025-01-06
1416,8053,185.70568742766503,59,travel,2025-01-02
1417,6713,90.81204514699024,45,clothing,2025-01-24
1418,4945,232.13671509688152,27,health,2025-01-04
1419,8747,64.21208578108417,30,entertainment,2025-01-09
1420,5285,95.37228648082937,50,travel,2025-01-03
1421,9548,170.86854015159145,37,groceries,2025-01-04
1422,9951,233.2116625748819,56,groceries,2025-01-02
1423,6300,165.75215180580852,70,health,2025-01-23
1424,7070,178.14289600911957,38,health,2025-01-02
1425,3300,150.87684508365294,49,electronics,2025-01-21
1426,8330,98.68007729424033,65,groceries,2025-01-05
1427,7043,125.49308258803103,29,dining,2025-01-25
1428,9122,89.40451400093616,47,other,2025-01-23
1429,3402,86.06450161115642,35,travel,2025-01-17
1430,8087,170.0874459659873,53,travel,2025-01-23
1431,5232,93.84110089560191,60,entertainment,2025-01-09
1432,2666,165.97770033616806,26,electronics,2025-01-22
1433,2540,84.90886238894511,28,health,2025-01-06
1434,6058,164.81915100583774,19,health,2025-01-17
1435,3874,125.56587155185187,18,entertainment,2025-01-25
1436,1916,220.33077668253225,20,dining,2025-01-20
1437,4843,166.18594477895326,58,groceries,2025-01-08
1438,6875,211.78914464970708,69,entertainment,2025-01-20
1439,3870,112.21766417874036,41,groceries,2025-01-24
1440,9597,152.80716701220837,68,entertainment,2025-01-25
1441,8015,100.94564209418608,59,groceries,2025-01-20
1442,5614,129.3197378627791,64,dining,2025-01-20
1443,9410,136.89478886276854,60,groceries,2025-01-22
1444,4896,113.70708896564304,29,travel,2025-01-20
1445,2256,89.22485705771524,47,dining,2025-01-04
1446,1322,79.32413381736735,47,other,2025-01-22
1447,9441,33.01259421463014,54,groceries,2025-01-05
1448,9637,97.1826768248271,63,clothing,2025-01-16
1449,7652,181.37469483359223,24,groceries,2025-01-10
1450,1926,70.07507339933585,56,travel,2025-01-06
1451,3642,81.59385768733475,65,electronics,2025-01-08
1452,1369,239.54492856164575,24,travel,2025-01-03
1453,1461,118.1751975075873,41,health,2025-01-12
1454,3214,166.0523004582418,69,travel,2025-01-12
1455,6148,182.11585732502473,19,groceries,2025-01-11
1456,1589,183.126306489064,27,entertainment,2025-01-03
1457,9860,73.88428846959701,63,dining,2025-01-17
1458,5095,138.4470160050255,27,entertainment,2025-01-05
1459,3374,69.0886365240804,58,entertainment,2025-01-24
1460,5644,272.31589294551617,69,health,2025-01-01
1461,8110,70.25623679921999,46,health,2025-01-02
1462,3812,97.60798905650898,45,clothing,2025-01-09
1463,1427,97.96995725792476,42,clothing,2025-01-12
1464,1458,75.16697616385598,39,groceries,2025-01-27
1465,8667,217.62969548782726,39,entertainment,2025-01-15
1466,2004,271.1223950541748,49,dining,2025-01-11
1467,6719,126.21254403436913,69,travel,2025-01-23
1468,4460,83.9788426577795,73,clothing,2025-01-07
1469,7996,38.15372506369894,67,groceries,2025-01-25
1470,1544,137.79456407389492,24,electronics,2025-01-11
1471,9079,134.18172884192782,35,electronics,2025-01-09
1472,7283,117.43519368199277,61,electronics,2025-01-09
1473,5043,161.0687626988114,49,groceries,2025-01-01
1474,2862,169.75865714077432,37,travel,2025-01-19
1475,9793,166.15416289689503,35,health,2025-01-16
1476,3718,134.19375640157563,24,other,2025-01-18
1477,5414,94.91890852128691,36,dining,2025-01-18
1478,4546,183.2916548903358,42,entertainment,2025-01-01
1479,3074,150.62568797107653,41,other,2025-01-24
1480,4749,194.41787624173253,49,groceries,2025-01-14
1481,2363,189.50377747361156,33,travel,2025-01-19
1482,1014,78.91189654764422,29,health,2025-01-01
1483,3609,78.28888962711984,68,dining,2025-01-21
1484,2008,112.22296406297357,41,clothing,2025-01-19
1485,4732,97.1867295854666,32,dining,2025-01-10
1486,8764,187.76258879880504,54,other,2025-01-26
1487,2462,167.56548379939588,48,groceries,2025-01-18
1488,1011,204.95919968926555,50,dining,2025-01-25
1489,1999,169.8243408705459,30,electronics,2025-01-23
1490,5572,160.43247909366846,59,groceries,2025-01-06
1491,3473,209.98648901720853,28,health,2025-01-27
1492,5405,173.48636698675242,65,entertainment,2025-01-21
1493,1263,153.40504817188594,42,groceries,2025-01-06
1494,3997,224.02265169653427,41,clothing,2025-01-22
1495,4690,155.7590441576395,40,electronics,2025-01-12
1496,4881,134.78296975410393,42,health,2025-01-24
1497,5959,108.10883706111753,55,other,2025-01-05
1498,8024,185.15127295227057,46,electronics,2025-01-08
1499,5204,211.85252709212344,25,groceries,2025-01-10
1500,8569,147.4706299283285,50,health,2025-01-13
1501,5767,215.39578118899192,33,other,2025-01-18
1502,3342,51.4992484014212,24,health,2025-01-06
1503,3060,147.22733125960426,65,travel,2025-01-20
1504,3902,147.9952543947782,35,health,2025-01-01
1505,6376,113.65028137963264,51,clothing,2025-01-09
1506,3182,269.1930518990937,27,other,2025-01-18
1507,9226,146.69036836556194,37,other,2025-01-08
1508,5318,129.61346141977833,39,groceries,2025-01-12
1509,8768,151.29810567167524,25,electronics,2025-01-17
1510,7148,49.85931307370852,73,dining,2025-01-07
1511,3999,112.00660373275424,35,health,2025-01-27
1512,3054,199.1619984722702,51,health,2025-01-23
1513,7694,118.55273225336126,50,groceries,2025-01-27
1514,3976,108.55624185998641,42,entertainment,2025-01-14
1515,3221,215.47628182572004,51,health,2025-01-10
1516,9372,217.01272004759144,50,electronics,2025-01-27
1517,5343,175.8495236080571,22,travel,2025-01-20
1518,1437,127.24413329806663,56,clothing,2025-01-22
1519,5452,138.02644674418383,24,electronics,2025-01-05
1520,5146,109.79250192125205,42,groceries,2025-01-24
1521,8774,100.26134404856776,38,travel,2025-01-15
1522,7403,97.77917558457838,43,health,2025-01-21
1523,2722,119.09727966073962,22,electronics,2025-01-23
1524,2353,98.26395046576275,57,entertainment,2025-01-03
1525,6431,71.81474407284256,41,groceries,2025-01-03
1526,1426,160.97013348769528,21,travel,2025-01-02
1527,3870,161.72977904467186,18,health,2025-01-18
1528,2243,235.03963792141582,48,other,2025-01-25
1529,1185,116.58308158226487,55,clothing,2025-01-01
1530,9268,164.80502948116353,49,clothing,2025-01-04
1531,1808,165.6356289637401,59,clothing,2025-01-14
1532,1083,137.30812194372334,61,health,2025-01-11
1533,9395,187.2166794374838,67,entertainment,2025-01-03
1534,2694,188.76145934253572,74,electronics,2025-01-17
1535,8348,166.370554759877,68,other,2025-01-25
1536,1281,137.21801474761023,63,electronics,2025-01-06
1537,2381,132.12349457227324,42,other,2025-01-01
1538,1995,81.61230506014704,46,groceries,2025-01-07
1539,7355,109.70411106911541,53,dining,2025-01-05
1540,6580,118.8996238049156,27,clothing,2025-01-13
1541,5279,93.8014118785283,56,travel,2025-01-03
1542,3174,171.99619833438322,51,entertainment,2025-01-10
1543,1799,209.83139344935051,47,clothing,2025-01-04
1544,6122,104.5968783835425,65,entertainment,2025-01-19
1545,3076,164.17207178723186,57,other,2025-01-13
1546,6311,98.29444302351449,71,groceries,2025-01-03
1547,7186,134.7538914530419,73,groceries,2025-01-02
1548,8644,115.4835210411112,65,electronics,2025-01-14
1549,5445,180.09478243032208,34,travel,2025-01-16
1550,1042,116.06059130789109,28,travel,2025-01-05
1551,3525,200.58302068533234,35,dining,2025-01-09
1552,8679,137.71396131689005,58,electronics,2025-01-17
1553,5798,117.51981452025845,67,health,2025-01-13
1554,6571,87.33473688274185,68,health,2025-01-04
1555,5119,162.6602255147675,56,other,2025-01-11
1556,2464,194.76092011130902,56,other,2025-01-06
1557,9069,163.6660628268437,72,clothing,2025-01-26
1558,7955,261.9415833207212,57,travel,2025-01-22
1559,9955,221.48937262352092,26,entertainment,2025-01-09
1560,8698,134.62361176414922,46,dining,2025-01-07
1561,3619,134.09862830964653,38,clothing,2025-01-04
1562,3288,173.48483597426767,54,travel,2025-01-20
1563,3236,108.09904097871575,54,other,2025-01-25
1564,9268,208.31441532662433,34,travel,2025-01-08
1565,6011,168.0800260921792,35,other,2025-01-18
1566,5089,162.82294554292665,23,other,2025-01-07
1567,9713,184.34768338854082,34,electronics,2025-01-25
1568,6430,236.14149416845294,65,other,2025-01-09
1569,9183,158.54776760937526,55,health,2025-01-03
1570,9860,144.34798145643077,71,entertainment,2025-01-24
1571,1714,225.4359811661289,70,dining,2025-01-26
1572,4253,198.37752079955678,66,dining,2025-01-11
1573,7606,133.95100798081387,28,health,2025-01-25
1574,8317,150.259322432951,37,health,2025-01-07
1575,2336,159.76904579693993,21,electronics,2025-01-08
1576,3865,168.09064723024915,23,electronics,2025-01-15
1577,5933,82.1700074530443,31,groceries,2025-01-17
1578,8192,72.87576960992199,33,dining,2025-01-11
1579,2016,105.63049889987731,18,health,2025-01-22
1580,6406,101.76307784943289,66,travel,2025-01-22
1581,3667,117.80879930137488,48,groceries,2025-01-04
1582,2946,181.7355321045002,55,travel,2025-01-27
1583,5638,141.55354218376308,55,entertainment,2025-01-05
1584,4725,159.81973025050942,73,clothing,2025-01-15
1585,6720,88.78482949788692,26,health,2025-01-12
1586,3858,126.91788985395274,37,clothing,2025-01-13
1587,8408,179.362883087242,35,dining,2025-01-04
1588,1702,179.7476229088401,49,groceries,2025-01-10
1589,8756,113.7713085906046,47,entertainment,2025-01-01
1590,1268,158.08311931897768,63,dining,2025-01-27
1591,7622,259.9423926741166,49,dining,2025-01-04
1592,4117,149.12010353721809,31,other,2025-01-14
1593,4449,115.34065269287774,50,clothing,2025-01-06
1594,1171,141.311880531892,72,other,2025-01-05
1595,7318,154.60885537634167,50,health,2025-01-11
1596,2489,142.44158096547253,51,clothing,2025-01-27
1597,6931,148.4322649661749,28,groceries,2025-01-13
1598,7525,77.82766015315802,18,clothing,2025-01-26
1599,8606,101.86847624570244,29,travel,2025-01-23
1600,7372,142.53323814642513,19,health,2025-01-12
1601,3713,141.73660149887817,43,dining,2025-01-25
1602,7646,121.69053625699996,68,travel,2025-01-10
1603,8432,141.14932069617817,43,electronics,2025-01-14
1604,3854,153.05074277071026,54,dining,2025-01-19
1605,2117,194.47067282622626,66,health,2025-01-16
1606,9009,145.03941323869745,61,entertainment,2025-01-23
1607,2331,169.95516026491265,55,other,2025-01-05
1608,6343,122.91998492830395,62,electronics,2025-01-14
1609,3126,178.6047861799241,33,other,2025-01-18
1610,2134,168.78651488061783,41,health,2025-01-09
1611,7986,193.29085015899096,40,travel,2025-01-24
1612,2293,185.67302312222438,63,dining,2025-01-09
1613,7031,179.4367811440573,41,other,2025-01-09
1614,7237,145.07912956711098,71,entertainment,2025-01-09
1615,1541,162.24696135222342,28,groceries,2025-01-19
1616,2556,203.17544642257633,27,other,2025-01-04
1617,8148,117.39627152986029,58,electronics,2025-01-04
1618,5565,118.57961106515671,61,travel,2025-01-22
1619,2092,159.0715698975181,56,clothing,2025-01-06
1620,9924,170.76398451327267,35,other,2025-01-03
1621,3384,108.79467503679977,18,other,2025-01-08
1622,1036,146.26187182933458,36,entertainment,2025-01-11
1623,9316,145.30006128856076,44,dining,2025-01-01
1624,1149,39.235994219826466,41,entertainment,2025-01-23
1625,5979,139.020300537062,70,entertainment,2025-01-04
1626,9936,142.13410835757668,67,other,2025-01-11
1627,6199,141.98535285884904,62,clothing,2025-01-06
1628,6261,220.7957137288634,19,other,2025-01-08
1629,4493,89.21008507455623,25,travel,2025-01-02
1630,2142,108.76887143976936,42,other,2025-01-26
1631,6153,19.3902100840333,53,dining,2025-01-26
1632,9074,125.95416669129297,56,health,2025-01-04
1633,1819,130.21782229369995,34,entertainment,2025-01-06
1634,8922,124.50114118328719,24,entertainment,2025-01-24
1635,4735,205.383866974188,36,clothing,2025-01-12
1636,5825,193.03087611684816,63,groceries,2025-01-02
1637,2488,153.8928362133652,74,electronics,2025-01-04
1638,6595,131.4693473230069,71,entertainment,2025-01-12
1639,2640,201.3094834053432,51,other,2025-01-16
1640,3458,149.0121070082074,23,other,2025-01-18
1641,7493,109.08649805407711,73,travel,2025-01-05
1642,1454,64.18756612577242,26,clothing,2025-01-10
1643,5024,127.93427530521586,33,dining,2025-01-08
1644,6350,187.73218085863044,73,health,2025-01-15
1645,2188,263.8269344771545,46,electronics,2025-01-09
1646,3652,153.0805173094738,29,other,2025-01-06
1647,4091,111.73222424398477,46,health,2025-01-23
1648,6971,90.7517395857893,22,other,2025-01-16
1649,9789,177.59774481527995,35,electronics,2025-01-13
1650,8525,61.76919738078658,72,other,2025-01-04
1651,2707,177.5172550702444,35,dining,2025-01-02
1652,1163,190.88558031314562,68,dining,2025-01-22
1653,1467,171.8139726616432,48,groceries,2025-01-27
1654,6360,139.01691640307212,55,entertainment,2025-01-16
1655,2406,178.2470326773407,58,clothing,2025-01-02
1656,3081,158.546918556415,49,other,2025-01-14
1657,8625,111.09380790697041,19,clothing,2025-01-08
1658,8864,242.5206161187513,70,groceries,2025-01-02
1659,8550,132.4160310194742,45,other,2025-01-04
1660,3282,188.78761502249546,55,groceries,2025-01-14
1661,6576,29.06928586521427,49,other,2025-01-12
1662,6496,213.82354413904645,55,other,2025-01-16
1663,2667,223.4381872327291,38,clothing,2025-01-19
1664,5981,151.4916893563319,66,travel,2025-01-08
1665,5726,177.93855173688792,30,health,2025-01-08
1666,4565,177.92575908037813,55,dining,2025-01-19
1667,7764,117.86082151796379,50,travel,2025-01-06
1668,7097,177.356115271967,46,groceries,2025-01-03
1669,5793,109.56847650637224,19,dining,2025-01-24
1670,7531,119.5621538177337,40,dining,2025-01-06
1671,7867,206.34715716061493,20,dining,2025-01-04
1672,6101,198.73288453501013,46,other,2025-01-20
1673,3408,114.68122489421037,57,health,2025-01-15
1674,7825,113.32118282494797,47,dining,2025-01-04
1675,7457,117.72016987711639,61,entertainment,2025-01-23
1676,9849,186.63197832327455,38,entertainment,2025-01-07
1677,2347,100.00076095948015,35,electronics,2025-01-19
1678,4773,167.83563195179764,43,dining,2025-01-18
1679,9317,187.34234053171474,31,clothing,2025-01-23
1680,5630,145.587727485345,63,other,2025-01-20
1681,9482,200.5031848432464,64,health,2025-01-19
1682,1112,134.7844915255104,41,other,2025-01-02
1683,1316,139.30721995030427,63,other,2025-01-26
1684,8163,101.13768844340717,19,entertainment,2025-01-04
1685,4225,200.85886738101027,26,entertainment,2025-01-07
1686,5681,111.67397765105648,34,dining,2025-01-13
1687,4851,167.48859088575296,40,entertainment,2025-01-08
1688,4671,146.43419664370327,31,clothing,2025-01-17
1689,9454,97.36084684441687,47,travel,2025-01-02
1690,1846,119.54484280883396,63,entertainment,2025-01-13
1691,7949,219.14361195203668,44,other,2025-01-10
1692,9006,160.08287713172402,43,groceries,2025-01-18
1693,6916,99.5424829316579,21,entertainment,2025-01-15
1694,4554,165.2664143674346,33,dining,2025-01-21
1695,2439,142.69429842027273,64,other,2025-01-05
1696,7142,322.70232011220907,64,dining,2025-01-26
1697,5218,164.25619206711363,23,electronics,2025-01-11
1698,2344,130.96875764668178,19,clothing,2025-01-10
1699,4236,221.0013958893552,65,other,2025-01-15
1700,9652,57.94819163535773,27,clothing,2025-01-05
1701,3388,154.71600781905488,50,clothing,2025-01-22
1702,2605,249.72142473405364,65,groceries,2025-01-08
1703,7137,144.1900357820123,62,travel,2025-01-26
1704,2795,63.33494776759606,49,groceries,2025-01-05
1705,9278,130.2041017794701,39,clothing,2025-01-24
1706,8729,222.72590204795182,62,travel,2025-01-11
1707,9850,168.80347981603856,57,other,2025-01-17
1708,9212,108.05719452437411,65,groceries,2025-01-24
1709,3193,115.7378596410488,47,clothing,2025-01-04
1710,2909,122.01498644250933,71,electronics,2025-01-10
1711,4083,168.0598942026998,61,entertainment,2025-01-26
1712,5227,216.90980664693265,21,other,2025-01-05
1713,8919,202.62115063995856,34,clothing,2025-01-03
1714,7600,172.80060910545643,63,clothing,2025-01-15
1715,6799,83.41776199712584,24,entertainment,2025-01-01
1716,8904,83.60337430032794,58,other,2025-01-27
1717,6812,176.66260106068816,37,dining,2025-01-25
1718,4411,82.72644510335529,29,dining,2025-01-06
1719,4716,138.7216489465698,48,health,2025-01-05
1720,5652,165.20752230930884,71,travel,2025-01-22
1721,1798,93.12030023186557,69,dining,2025-01-15
1722,7674,98.78688328205683,41,dining,2025-01-23
1723,6874,145.29394677160906,18,dining,2025-01-27
1724,7579,175.18251437620268,68,groceries,2025-01-11
1725,5804,203.07593852068783,69,entertainment,2025-01-07
1726,8045,180.3526717385276,52,health,2025-01-17
1727,9546,153.68282974960974,53,electronics,2025-01-18
1728,6128,112.69026232214753,48,health,2025-01-12
1729,4999,96.45465020777404,18,dining,2025-01-09
1730,1941,124.45614558354262,27,clothing,2025-01-08
1731,8007,170.49677924902835,26,electronics,2025-01-15
1732,9134,166.83118533136715,70,health,2025-01-12
1733,7294,45.00490071374388,20,electronics,2025-01-13
1734,8789,110.71614858662485,49,dining,2025-01-03
1735,8749,210.2253775803078,38,groceries,2025-01-24
1736,8182,153.96075239020698,18,other,2025-01-20
1737,5525,79.1495543448507,70,groceries,2025-01-25
1738,1898,267.79105907990754,19,health,2025-01-23
1739,1029,148.55291338426176,66,dining,2025-01-17
1740,2839,169.2166979656704,62,electronics,2025-01-09
1741,4878,169.97623780225672,63,travel,2025-01-18
1742,7691,131.6202266919907,27,other,2025-01-16
1743,5101,113.62131590893028,68,groceries,2025-01-25
1744,1208,256.083749253297,52,other,2025-01-07
1745,2892,200.16029348088753,40,health,2025-01-01
1746,9812,191.0968600554338,56,travel,2025-01-04
1747,9891,178.81445958591053,37,clothing,2025-01-05
1748,4393,99.83413048191576,33,electronics,2025-01-18
1749,8244,213.8765095870137,34,entertainment,2025-01-04
1750,7473,107.84336709941253,50,health,2025-01-04
1751,9380,164.16433990753228,52,dining,2025-01-11
1752,8987,68.03050472677155,31,travel,2025-01-22
1753,6658,47.957057467624026,31,health,2025-01-12
1754,4551,165.91456013265574,71,clothing,2025-01-08
1755,6639,109.5450366402546,47,electronics,2025-01-08
1756,3871,50.541621435136335,67,other,2025-01-23
1757,4132,177.03047514735377,36,dining,2025-01-12
1758,6478,256.00403855253944,34,dining,2025-01-10
1759,6142,219.47801292900309,34,dining,2025-01-21
1760,6228,137.13410573671638,48,health,2025-01-10
1761,4461,150.4422653348473,62,health,2025-01-10
1762,4681,194.38531283919565,46,travel,2025-01-21
1763,1091,206.10640099174535,34,health,2025-01-09
1764,6415,132.82321405871505,72,clothing,2025-01-14
1765,6181,151.7088857862287,50,travel,2025-01-18
1766,9417,165.03074033822682,40,other,2025-01-06
1767,5538,177.69381601394159,18,groceries,2025-01-04
1768,5208,143.34617789943667,50,dining,2025-01-23
1769,1609,143.99573774656278,53,travel,2025-01-09
1770,2770,218.9916164877194,70,dining,2025-01-10
1771,4041,210.4760351221443,31,other,2025-01-16
1772,4394,173.8705286718044,27,entertainment,2025-01-03
1773,4263,235.95545350114642,74,groceries,2025-01-02
1774,4546,130.67771188867914,49,groceries,2025-01-12
1775,7919,231.14867243146904,19,health,2025-01-27
1776,2179,177.12577217677753,24,travel,2025-01-16
1777,3990,313.55130611072946,45,dining,2025-01-16
1778,2465,90.3759036608761,53,entertainment,2025-01-17
1779,3769,115.53273738913292,31,entertainment,2025-01-24
1780,7160,170.93989141002737,38,other,2025-01-23
1781,1420,169.8617026489496,59,travel,2025-01-01
1782,4054,247.50694920875094,73,other,2025-01-15
1783,1213,116.58126583502332,45,health,2025-01-15
1784,9593,195.2459259346942,41,health,2025-01-07
1785,7544,208.1231502340998,38,dining,2025-01-27
1786,3192,185.23239161103237,25,groceries,2025-01-08
1787,2783,101.950182903784,21,travel,2025-01-23
1788,1890,220.3879402627099,65,travel,2025-01-03
1789,5255,211.4662465657707,20,dining,2025-01-17
1790,7780,179.97922598951888,64,electronics,2025-01-20
1791,6257,160.2173843604477,32,other,2025-01-14
1792,8928,161.30540050221856,57,health,2025-01-03
1793,4094,146.0632103880311,72,clothing,2025-01-04
1794,3502,182.0392567126321,60,entertainment,2025-01-17
1795,5301,151.55674264724888,59,electronics,2025-01-24
1796,2818,107.57375123236794,33,other,2025-01-17
1797,9779,97.57041775862041,52,groceries,2025-01-03
1798,2671,112.39818731738539,54,entertainment,2025-01-22
1799,5309,161.1066121274726,42,entertainment,2025-01-13
1800,5697,148.65220817823965,20,clothing,2025-01-03
1801,1513,160.76718966443747,70,travel,2025-01-10
1802,5215,175.04065667730555,29,other,2025-01-06
1803,5091,118.63395370415606,73,health,2025-01-27
1804,3334,223.2830084172674,71,dining,2025-01-25
1805,2151,136.6144586476263,19,groceries,2025-01-03
1806,1406,128.32865076092455,60,health,2025-01-16
1807,1077,174.1193118666226,54,clothing,2025-01-01
1808,5332,58.17448988124636,31,other,2025-01-13
1809,1808,110.47327751385404,64,entertainment,2025-01-05
1810,9633,199.05363993459164,24,dining,2025-01-21
1811,3202,63.12890354689446,32,entertainment,2025-01-02
1812,6872,205.87870984665778,72,entertainment,2025-01-25
1813,7060,225.55682831795673,60,groceries,2025-01-07
1814,5459,131.5272331088126,24,dining,2025-01-08
1815,8951,164.5906383713155,26,entertainment,2025-01-24
1816,1996,205.95435424255135,32,health,2025-01-25
1817,3106,126.66054059782401,22,entertainment,2025-01-03
1818,3271,193.38877602630907,28,other,2025-01-03
1819,2218,116.44256024346642,50,clothing,2025-01-24
1820,3652,126.11988533334103,18,clothing,2025-01-27
1821,3813,110.03317678375132,34,electronics,2025-01-14
1822,7882,167.13235995974017,35,travel,2025-01-05
1823,3714,207.89845262827748,73,electronics,2025-01-05
1824,8889,140.79435339414178,73,clothing,2025-01-08
1825,7953,86.43754200437985,66,other,2025-01-19
1826,9113,95.86465888565922,37,dining,2025-01-03
1827,1946,169.72997106852702,48,dining,2025-01-18
1828,9860,242.20582066971346,46,health,2025-01-22
1829,6525,169.68624996571987,67,health,2025-01-04
1830,9840,130.65517246743735,60,other,2025-01-27
1831,4193,188.3091983425142,69,travel,2025-01-27
1832,9576,138.0250682206627,49,entertainment,2025-01-09
1833,6296,131.0857391317897,70,groceries,2025-01-04
1834,1646,102.07704471523682,60,clothing,2025-01-09
1835,4690,220.42244221231778,60,travel,2025-01-07
1836,2240,23.039604125216812,55,clothing,2025-01-08
1837,9470,189.89296001396346,37,travel,2025-01-25
1838,3739,126.81275311012315,52,groceries,2025-01-05
1839,3001,129.48296342741935,38,electronics,2025-01-09
1840,5975,234.6157578058906,55,clothing,2025-01-22
1841,4826,114.29344538999743,32,groceries,2025-01-02
1842,1872,115.9965422985795,63,health,2025-01-02
1843,8347,143.48028805402348,50,entertainment,2025-01-09
1844,8611,170.6923692906119,58,entertainment,2025-01-27
1845,7685,127.90721088535653,30,entertainment,2025-01-23
1846,6550,71.30705347320573,63,clothing,2025-01-26
1847,4622,106.71509095591173,63,other,2025-01-24
1848,5880,214.06669282322596,26,travel,2025-01-04
1849,5688,153.73883945677557,37,groceries,2025-01-11
1850,2487,172.5543641851911,56,groceries,2025-01-15
1851,1736,136.9289396413481,67,electronics,2025-01-05
1852,3279,117.02511519133651,60,clothing,2025-01-27
1853,5088,233.87847249377054,44,travel,2025-01-17
1854,2442,140.59040714744597,35,other,2025-01-24
1855,1959,127.83150602364366,69,entertainment,2025-01-07
1856,8666,204.807118317767,67,electronics,2025-01-20
1857,4374,113.88198205663073,69,electronics,2025-01-03
1858,6257,120.26363281130017,35,entertainment,2025-01-01
1859,5715,150.5123342008449,42,clothing,2025-01-18
1860,7615,150.01350520440897,31,dining,2025-01-02
1861,7657,162.98056739516073,72,electronics,2025-01-08
1862,3663,254.58345446977438,67,groceries,2025-01-22
1863,8630,166.8124123176185,27,dining,2025-01-14
1864,4340,31.097301862459986,32,clothing,2025-01-11
1865,8516,166.31494717157804,49,clothing,2025-01-08
1866,4643,151.89399972447995,41,groceries,2025-01-19
1867,1998,152.1725012175729,44,electronics,2025-01-26
1868,7839,162.29736546980854,38,clothing,2025-01-20
1869,1271,148.56608561626004,56,clothing,2025-01-10
1870,7950,147.36939534723055,69,other,2025-01-12
1871,1388,180.6522104885393,70,other,2025-01-03
1872,2861,122.89596014027495,43,entertainment,2025-01-04
1873,6429,102.61568321804123,65,clothing,2025-01-08
1874,9472,301.18907263111953,57,entertainment,2025-01-11
1875,4675,114.20712781093833,29,dining,2025-01-27
1876,2085,155.00714562300382,63,entertainment,2025-01-24
1877,3095,75.21698745623164,37,health,2025-01-04
1878,9064,155.8234207525711,53,other,2025-01-09
1879,7539,103.33872246553324,59,entertainment,2025-01-02
1880,1903,127.87635285749946,71,electronics,2025-01-02
1881,4463,202.2532332885562,72,electronics,2025-01-11
1882,3380,173.6004784189037,63,health,2025-01-26
1883,2600,178.42047622874094,46,entertainment,2025-01-05
1884,8617,61.43975808040686,40,clothing,2025-01-19
1885,6558,241.84475849145065,43,dining,2025-01-11
1886,2615,90.40593445290625,72,other,2025-01-15
1887,6855,226.42804071469325,29,entertainment,2025-01-24
1888,4721,201.0771932990743,47,clothing,2025-01-23
1889,1553,178.86663708923402,56,health,2025-01-23
1890,5048,107.25076095458093,19,electronics,2025-01-12
1891,2666,157.57949224097615,54,health,2025-01-02
1892,3207,126.453929467757,32,dining,2025-01-27
1893,8910,151.4519785752646,33,electronics,2025-01-27
1894,7391,137.506387045722,53,groceries,2025-01-24
1895,2206,48.06947467137958,18,travel,2025-01-13
1896,8661,206.0892075492294,26,health,2025-01-08
1897,6168,145.94464217253193,43,groceries,2025-01-05
1898,8870,125.75998002488815,51,travel,2025-01-11
1899,7722,121.98363835851161,24,other,2025-01-10
1900,4053,167.9229788183384,38,travel,2025-01-08
1901,5813,105.31218308527639,35,travel,2025-01-26
1902,5777,37.24122207629783,48,groceries,2025-01-18
1903,7478,170.3564901604138,35,travel,2025-01-07
1904,3235,175.9551498978411,18,travel,2025-01-18
1905,3997,140.01840876611834,48,electronics,2025-01-20
1906,3202,92.60485624049956,66,clothing,2025-01-15
1907,3664,154.44677704446426,51,other,2025-01-26
1908,2451,76.77338158432056,38,other,2025-01-27
1909,1328,98.63847016561704,45,groceries,2025-01-12
1910,9459,112.46510317479195,25,travel,2025-01-13
1911,1668,192.1969535445778,31,dining,2025-01-06
1912,8991,131.86945247815413,42,dining,2025-01-22
1913,1027,127.60667941117697,51,dining,2025-01-26
1914,7995,247.73462577056233,45,health,2025-01-18
1915,3955,167.6231248594357,72,entertainment,2025-01-06
1916,5658,166.9497255237413,54,dining,2025-01-14
